fileName	phoneme	start	startAfter	midBefore	midAfter	endBefore	end	duration	durationMS	cogStart	sdevStart	skewStart	kurtStart	levelMStartPa	levelMStartdB	levelHStartPa	levelHStartdB	levelDStartdB	peakAmpdBStart	peakFreqHzStart	ampLStart	ampMStart	dynamicAmpStart	cogMid	sdevMid	skewMid	kurtMid	levelMMidPa	levelMMiddB	levelHMidPa	levelHMiddB	levelDMiddB	peakAmpdBMid	peakFreqHzMid	ampLMid	ampMMid	dynamicAmpMid	cogEnd	sdevEnd	skewEnd	kurtEnd	levelMEndPa	levelMEnddB	levelHEndPa	levelHEnddB	levelDEnddB	peakAmpdBEnd	peakFreqHzEnd	ampLEnd	ampMEnd	dynamicAmpEnd	cogWhole	sdevWhole	skewWhole	kurtWhole	levelMWholePa	levelMWholedB	levelHWholePa	levelHWholedB	levelDWholedB	peakAmpdBWhole	peakFreqHzWhole	ampLWhole	ampMWhole	dynamicAmpWhole
a1_02_grosserbagger_m31.wav	C	6.396813971103456	6.406992024422786	6.417170077742117	6.427348131061446	6.4375261843807765	6.447704237700107	0.05089026659665041	50.89026659665041	814.9005268987368	1521.763536696003	3.466772231818753	19.994594148941566	2.6763223870630515e-06	14.36536931882208	9.958731619302501e-07	5.77868135254054	8.58668796628154	24.32593515754634	2360.812631737704	5.182630288934898	-1.5893921513814018	-6.7720224403163	3394.245545451668	2689.083574778053	1.6542739746485617	2.5480369275340014	5.497321784552178e-06	20.61762396136684	1.8104629312803717e-06	10.970393524215705	9.647230437151133	31.30071642537917	2305.3270367194737	12.321560184826202	7.2115818036163155	-5.109978381209887	2535.6204093209185	2448.6113402483065	2.8915867018682873	7.884184507240626	3.819301622820557e-06	17.45427992833188	6.538504801352286e-07	2.1241697201721097	15.33011020815977	31.22630285083855	1804.7117343106916	15.114966428296851	3.209950630679221	-11.90501579761763	3636.7901269284416	2745.7443250185092	1.3970284218923055	1.6414475568638398	1.208921017736473e-05	27.462559342252945	4.733508902409268e-06	19.318264745301107	8.144294596951838	28.909797642881824	2271.0458685991425	10.816014997268399	5.778916746652274	-5.037098250616125
a1_03_kuh_m31.wav	z	2.2037857685880238	2.224250296702749	2.244714824817474	2.2651793529321997	2.285643881046925	2.3061084091616504	0.10232264057362661	102.32264057362661	1580.3027334207065	2577.129987541637	1.7594455432822789	3.3132353840792206	2.09220628223083e-06	12.226690816682261	7.962459553974494e-07	3.835545566710252	8.39114524997201	13.881669080124158	5038.76953125	-3.673220021109365	-2.6269717192943935	1.0462483018149715	5699.883268760833	2273.460006856202	-0.6034008912278344	2.5533584683445696	3.055997261797374e-06	15.51765999592015	2.649126676486687e-06	14.276655300023906	1.241004695896244	25.690787492568976	5262.203645766697	3.2128350525567066	2.4952172424866568	-0.7176178100700499	2498.4004238943157	2905.100299807717	0.7053251218318559	-0.5507292543288891	4.0762473391240225e-06	18.019811346826177	3.1194130625022515e-06	15.696058508955627	2.3237528378705505	26.043750699464567	5373.899412208117	0.8733706801330375	-0.49291854044831995	-1.3662892205813575	5764.591909433161	1764.057701763386	0.26203412755778066	5.326002344637416	1.4852387630092363e-05	29.25052628617031	8.092988133043457e-06	23.976778852000503	5.273747434169806	26.64664918819964	5265.159113630426	4.23237438526391	2.2640847626633422	-1.9682896226005675
a1_03_kuh_m31.wav	f	6.408061289584243	6.428204805493247	6.448348321402252	6.468491837311255	6.48863535322026	6.508778869129264	0.10071757954502125	100.71757954502125	5106.9464755064355	4166.48697495634	0.5657374507086074	-0.618241366214856	1.2493059582816732e-06	7.747977005472202	1.0528910075155123e-06	6.26226911047069	1.4857078950015117	15.655616944704025	3477.463285571601	10.08886349281993	4.020541108276179	-6.068322384543752	6375.660336437736	4149.783541772194	0.2910914157836195	-0.9008700902043425	8.186970320616711e-07	4.07706510026735	9.86048233644097e-07	5.692563969634737	-1.6154988693673866	17.297105339949916	7868.372644492222	8.575813693603457	3.807982471605575	-4.7678312219978825	994.2078914841079	2178.390668991531	4.503367666775136	24.040566794697206	5.602019968425902e-07	0.7814938311830544	1.6619482109672206e-07	-9.773049492908497	10.55454332409155	11.624873756169507	1179.8493492353887	5.995972279423247	-6.578875383140545	-12.574847662563792	5794.751722087174	4557.590376705418	0.4169367379989109	-1.0222118052527587	3.6852717587772344e-06	17.143991161620203	3.431212863237445e-06	16.52355400760413	0.6204371540160736	15.894167746453483	1467.6465383031182	9.931893759406899	4.251345404506811	-5.680548354900088
a1_03_kuh_m31.wav	f	7.050391123854662	7.06884932568363	7.087307527512597	7.105765729341566	7.124223931170534	7.142682132999502	0.0922910091448399	92.2910091448399	5694.871695023604	5142.216013041397	0.13700682738442807	-1.2516263528074227	2.5510638240741297e-07	-6.050972735706032	3.434613850312132e-07	-3.4678408813029673	-2.5831318544030646	14.948055727553005	9714.584883256995	-4.389117838539233	-2.353968437379943	2.0351494011592903	7346.763016863091	4116.035472580501	-0.04902569642465439	-0.6689323091920416	5.347022496035085e-07	0.37684100591024516	7.645974103587339e-07	3.4832572356550378	-3.1064162297447924	14.555670767907735	8318.678791259788	3.9126299944446963	3.748403383997325	-0.16422661044737108	2759.680851939107	2279.1130229550063	2.695119989168682	11.574962545769365	6.04817709396535e-07	1.447090761715175	3.803823878416316e-07	-2.580991211951826	4.028081973667001	18.83610537117555	2566.4726983948954	4.5655415143257105	-3.525906085833941	-8.09144760015965	5315.533411748573	4380.475680208612	0.515556537173251	-0.7549597664157339	3.7233676185718026e-06	17.23331912953745	2.885341962690839e-06	15.01854661876661	2.214772510770839	15.10392826852368	2328.0202016432168	9.14542290719912	3.915917901107947	-5.2295050060911725
a1_03_kuh_m31.wav	C	8.309417859086683	8.320492780184063	8.331567701281443	8.342642622378825	8.353717543476206	8.364792464573586	0.05537460548690376	55.37460548690376	1576.199856003232	2022.7361407148146	3.4719764099167865	17.374175427815928	2.1538390733706995e-06	12.478865807466637	2.3476769897414256e-06	13.227367647131825	-0.7485018396651881	28.85341946633541	1936.2308597666536	16.16954036555806	3.809763576733505	-12.359776788824554	3623.992714986801	3591.694742340423	1.1252964796009701	0.4819296917807847	2.3683529092540635e-06	13.303529125976784	1.2390305332802726e-06	7.676240955974755	5.6272881700020285	22.773439324101222	2479.6475998130554	15.954430544244511	7.39171524644162	-8.562715297802892	8859.819180119668	2822.7085379749965	-1.0295856411118207	1.183660333380395	1.513487194473653e-06	9.414175795843544	3.1434481172190476e-06	15.762726714312986	-6.348550918469442	27.018348128610427	10199.316147069929	-3.693113044422288	7.932433123416926	11.625546167839214	3852.0588519960193	3727.8362844725552	0.9459316363933571	-0.028077088639601122	8.0062593924436e-06	23.883193912007957	4.134646319737449e-06	18.1433680935351	5.739825818472859	21.806306895159377	2536.665211429445	14.08766597810614	6.865745032127745	-7.221920945978394
a1_03_kuh_m31.wav	C	8.523450016540242	8.533240888814738	8.543031761089233	8.55282263336373	8.562613505638225	8.572404377912722	0.04895436137248055	48.95436137248055	3100.5809989725317	3006.977202545868	1.01342565585813	0.9220724486180321	1.9943523678512215e-06	11.810638643281743	1.7595176729459863e-06	10.72247344715141	1.0881651961303334	23.14317285912144	3426.3605138022644	2.330639080869205	4.310304311390728	1.979665230521523	3775.050605932023	2827.889352004787	1.2294235013514114	2.409529448452549	2.7022384471744244e-06	14.44907415623921	1.8237688591527546e-06	11.033996697662296	3.4150774585769135	26.21374064156376	2496.0914505708747	8.253094365900045	6.78446565518712	-1.4686287107129257	1599.3997743522514	1663.1450685190164	3.037552748724747	18.00208446948472	7.354438547594646e-07	3.145591249045431	1.2462500888734284e-06	7.726704826291679	-4.581113577246248	26.137612475357532	1882.197128132299	3.1894798127114687	-2.5964256545968776	-5.785905467308346	4653.500976866955	2435.9006562514824	0.8210389499021482	1.9428800652177465	1.290838327192471e-05	28.032037817833483	1.2919474735507112e-05	28.039497920370508	-0.007460102537024227	28.15402458041353	6008.244969118791	6.969606471883186	7.526851109834206	0.5572446379510207
a1_04_bodentrommel_m31.wav	z	3.489034389736961	3.4996917894075787	3.510349189078197	3.5210065887488144	3.531663988419432	3.5423213880900497	0.05328699835308859	53.28699835308859	143.4292599764106	493.15386508210776	18.493670877896808	434.7451622612714	1.0899703923734459e-05	26.562894801617425	7.5636217822498395e-06	23.389196858219922	3.173697943397503	5.726812717247395	9071.749678401748	-0.6736641124117726	-4.550714527916671	-3.8770504155048986	2885.0276864633856	3484.9777739358856	0.799897357113226	-0.6660631689416023	3.859647335087729e-06	17.545553260330614	3.5516309373609045e-06	16.823157387732458	0.7223958725981561	23.466262928411552	8786.100644138149	-0.609080160849905	4.263107761769189	4.872187922619094	2360.053949335616	3170.2861367810033	1.101853223965213	0.042203407952116745	2.5871350455996266e-06	14.070982760519513	1.8828781065465846e-06	11.311044893321236	2.7599378671982766	23.883018922647725	8250.075912814615	1.8511409074159269	1.551444566105886	-0.29969634131004086	5089.117893498902	3118.8935741378614	-0.08135341055153061	-0.5197913616892325	8.569980822533457e-06	24.474197782127707	6.2467645920979114e-06	21.727703579796884	2.7464942023308225	23.208652364328234	7933.333904101716	1.092449463725727	3.6521334013075237	2.559683937581797
a1_04_bodentrommel_m31.wav	f	5.393498728152296	5.403272917905459	5.413047107658622	5.422821297411785	5.4325954871649484	5.442369676918111	0.048870948765815214	48.870948765815214	2478.336463552302	3791.3966851873047	1.6691140485496987	1.929962135354601	3.5621446896150574e-07	-3.151168100435375	1.678241912617555e-07	-9.688307959240635	6.5371398588052605	11.440868678656237	2649.2453208478214	2.447121112716071	-1.7048473349672484	-4.151968447683319	3257.5285104653653	4214.32043057691	1.4269146240891104	1.1842672851541565	2.77735152531694e-07	-5.312782194596708	1.5255561451415263e-07	-10.516835306707183	5.204053112110475	11.407580624406558	3305.712621444434	3.7852355111625795	-0.7600922198877259	-4.545327731050305	652.6179570469216	1639.4444969156239	6.4591075788252015	51.08137214935354	3.496212668524902e-07	-3.3134423766668473	1.0638355411090213e-07	-13.647909312765963	10.334466936099115	10.864837774051527	1033.59375	5.636054590384985	-7.947813199381813	-13.5838677897668	3932.4161356334234	4128.200544912262	1.046863643006631	0.17328183860396473	1.0621591412884195e-06	6.338392603255317	5.516574587891725e-07	0.6479906707867888	5.690401932468528	13.09915680879772	2537.197770292069	5.078458626178177	-0.6679213208854259	-5.746379947063603
a1_04_bodentrommel_m31.wav	f	5.946104853409014	5.955407997872868	5.964711142336723	5.974014286800577	5.983317431264431	5.992620575728285	0.04651572231927137	46.51572231927137	4163.754987190461	2692.3917166896476	1.6551803660117625	3.088127211951174	2.2679895074899834e-06	12.927421601040603	1.0292573549123967e-06	6.065080362107155	6.862341238933448	26.448850790365263	2776.444304563481	8.408001303019264	5.428290284154822	-2.9797110188644416	3752.681780332094	2985.1849981916266	1.5399118629810058	2.5205785369737397	7.956613365343749e-07	3.8291658796782038	2.9986282402312264e-07	-4.646946684746013	8.476112564424216	20.085827524895308	2213.7349273787095	10.290388138669757	1.7042710299915063	-8.58611710867825	1742.0255603731532	1991.1923803526222	3.527377937413833	19.847200559092627	3.795745513473814e-07	-2.599457472119348	4.770650980996241e-07	-0.6138463214629554	-1.9856111506563927	20.528111301836088	2410.6638632528357	7.809535915851044	-3.9393843906280517	-11.748920306479096	3204.148577020805	2691.4599490280466	1.9684109956279563	5.146282198344274	3.439673783821866e-06	16.544945907472222	1.775009047025434e-06	10.79861219944041	5.746333708031813	22.28136257371229	2534.376830910199	9.773159591447332	1.8428805192198479	-7.930279072227484
a1_04_bodentrommel_m31.wav	C	6.799088546690358	6.806036464707667	6.812984382724976	6.819932300742285	6.826880218759594	6.833828136776902	0.03473959008654415	34.73959008654415	3251.0174789956372	2366.186259021726	2.066416507150492	7.113060267457952	2.568276040706954e-07	-5.992565213877702	1.2430778609082774e-07	-12.295432583871149	6.3028673699934465	16.901087771082643	2520.515390899862	1.9981461982127224	-4.299386732104486	-6.2975329303172085	6140.094771914291	3105.436584741618	0.4634355140297039	-0.27455495885416203	8.927284556487737e-07	4.828988342417021	6.982230276591589e-07	2.6944841386913048	2.134504203725716	22.01647883954368	4209.126726342464	-6.122620755748612	3.1063203034309894	9.2289410591796	3058.380801292999	4014.3070764455883	1.3266823620523567	1.5065969015965752	7.318725793933316e-08	-16.89668969898583	5.641789614884576e-08	-19.157061478196244	2.2603717792104128	8.97610512474435	5825.773793756352	-8.712119682636901	-6.452735978396758	2.2593837042401432	5974.205331846775	3052.1399624601117	0.3686188539461331	-0.12388915225237751	3.2956640741244774e-06	16.173459536439367	2.3043037133242285e-06	13.065395174187076	3.108064362252291	21.828018506668734	4304.227760253849	0.49223576110703554	2.623959434969486	2.1317236738624503
a1_04_bodentrommel_m31.wav	C	6.975141723569623	6.98821323034795	7.0012847371262765	7.0143562439046026	7.0274277506829295	7.040499257461256	0.06535753389163368	65.35753389163368	1988.2976187862132	2488.9679029524455	1.6066147285386156	3.396190302336315	1.0296119916761278e-06	6.068072621744162	8.086539103959065e-07	3.9698546005009794	2.0982180212431825	16.438235197318452	3638.838915804447	3.27961306610001	-3.6422812544509906	-6.921894320551001	2798.094212346906	1873.433404067333	2.3693237481862153	9.798901827233232	2.125788313744262e-06	12.365001085357656	9.766019676031967e-07	5.608952679309293	6.756048406048364	25.034488959488186	2460.244501182063	3.3956488552599375	-1.7199951453028417	-5.11564400056278	1729.0534286053753	2219.8539490319745	3.7774557318527955	21.82131308064135	1.482996310229564e-07	-10.762597809858395	1.7044639149788322e-07	-9.55364299430186	-1.2089548155565346	14.847821992123665	1973.1296650750517	0.5653208179303971	-9.381482474007019	-9.946803291937416	3084.5889203757197	2166.804519277051	2.0728155267765103	6.341547881573742	5.849396993099355e-06	21.15682273095569	2.396569366334839e-06	13.406400855180314	7.750421875775375	23.470578769284824	2486.022982339762	4.635607593163049	-1.653042523211826	-6.288650116374875
a1_05_blindschleiche_m31.wav	z	2.9791564439811693	3.0443329950049884	3.1095095460288076	3.1746860970526263	3.239862648076445	3.305039199100264	0.3258827551190948	325.88275511909484	759.779600460382	1948.6442549706767	3.383200145133148	11.141722928341256	2.6088233025084585e-05	34.14349408081459	2.5927793730364245e-06	14.089912040286936	20.053582040527655	14.336453586427155	5633.587719533897	0.8536483918852029	-3.9324730095105136	-4.786121401395716	7992.033535293874	2308.091725992686	0.5754745945811629	1.8502217435586346	4.6390976275215083e-05	39.14327102304541	3.916713618909074e-05	37.673037142386015	1.4702338806593929	30.41757018457026	6096.125293065464	2.828691197838454	11.428797114191791	8.600105916353337	7391.532052171468	2632.375229449997	0.3714737679425766	1.4734086156089017	1.874790220035457e-05	31.273654367059457	1.2732701391495913e-05	27.91301186213048	3.3606425049289754	25.16602515531785	6962.653122258976	6.558123457721968	8.829013650823542	2.2708901931015744	8378.371125299847	2264.8783967713343	0.53728816226974	1.891819204445933	0.00022040836566179973	52.679162265730554	0.00018659740342950076	51.232712702231524	1.44644956349903	28.64619555063675	6119.184288152404	4.687973610945733	12.661178237666784	7.973204626721051
